name,FINISHED,axes.mach.l.p[X],axes.mach.l.p[Y],axes.mach.l.p[C],axes.mach.f.p[X],axes.mach.f.p[Y],axes.mach.f.p[C]
units,sec,mm,mm,deg,mm,mm,deg
3202,   5.439000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3203,   5.442000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3204,   5.443000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3205,   5.444000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3206,   5.445000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3207,   5.446000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3208,   5.449000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3209,   5.450000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3210,   5.451000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3211,   5.452000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3212,   5.453000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3213,   5.454000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3214,   5.456000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3215,   5.457000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3216,   5.461000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3217,   5.462000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3218,   5.463000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3219,   5.464000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3220,   5.465000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3221,   5.466000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3222,   5.467000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3223,   5.468000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3224,   5.469000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3225,   5.470000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3226,   5.471000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3227,   5.474000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3228,   5.475000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3229,   5.476000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3230,   5.477000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3231,   5.478000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3232,   5.479000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3233,   5.484000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3234,   5.485000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3235,   5.487000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3236,   5.488000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3237,   5.489000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3238,   5.490000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3239,   5.491000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3240,   5.492000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3241,   5.493000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3242,   5.494000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3243,   5.495000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3244,   5.498000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3245,   5.499000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3246,   5.500000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3247,   5.503000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3248,   5.504000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3249,   5.505000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3250,   5.512000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3251,   5.513000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3252,   5.514000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3253,   5.515000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3254,   5.516000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3255,   5.517000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3256,   5.518000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3257,   5.520000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3258,   5.521000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3259,   5.522000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3260,   5.537000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3261,   5.538000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3262,   5.539000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3263,   5.540000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3264,   5.541000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3265,   5.543000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3266,   5.544000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3267,   5.545000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3268,   5.549000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3269,   5.550000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3270,   5.551000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3271,   5.552000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3272,   5.553000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3273,   5.554000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3274,   5.555000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3275,   5.556000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3276,   5.557000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3277,   5.558000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3278,   5.559000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3279,   5.561000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3280,   5.562000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3281,   5.565000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3282,   5.566000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3283,   5.567000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3284,   5.569000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3285,   5.570000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3286,   5.571000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3287,   5.572000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3288,   5.573000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3289,   5.574000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3290,   5.575000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3291,   5.576000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3292,   5.578000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3293,   5.579000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3294,   5.581000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3295,   5.582000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3296,   5.583000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3297,   5.584000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3298,   5.585000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3299,   5.586000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3300,   5.587000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3301,   5.592000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3302,   5.593000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3303,   5.596000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
3304,   5.597000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
3305,   5.598000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
